time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,tomst_num,snow_prob
2024-06-27T17:30:00Z,ARUQ0,Savannah Sparrow,2,8,25.5,39,0
2024-06-27T17:30:00Z,ARUQ0,Lapland Longspur,1,8,25.5,39,0
2024-06-27T18:00:00Z,ARUQ0,Savannah Sparrow,33,10,24.25,39,0
2024-06-27T18:00:00Z,ARUQ0,Lapland Longspur,3,10,24.25,39,0
2024-06-27T18:00:00Z,ARUQ0,American Pipit,1,10,24.25,39,0
2024-06-27T18:00:00Z,ARUQ0,Common Redpoll,2,10,24.25,39,0
2024-06-27T18:30:00Z,ARUQ0,Common Redpoll,2,11.5,24.25,39,0
2024-06-27T18:30:00Z,ARUQ0,Savannah Sparrow,78,11.5,24.25,39,0
2024-06-27T18:30:00Z,ARUQ0,Bohemian Waxwing,1,11.5,24.25,39,0
2024-06-27T19:00:00Z,ARUQ0,Savannah Sparrow,55,13,24.12,39,0
2024-06-27T19:00:00Z,ARUQ0,Red-throated Loon,7,13,24.12,39,0
2024-06-27T19:30:00Z,ARUQ0,Savannah Sparrow,61,17.5,25.5,39,0
2024-06-27T19:30:00Z,ARUQ0,Common Redpoll,1,17.5,25.5,39,0
2024-06-27T20:00:00Z,ARUQ0,Savannah Sparrow,61,22,26.06,39,0
2024-06-27T20:00:00Z,ARUQ0,Common Redpoll,2,22,26.06,39,0
2024-06-27T20:30:00Z,ARUQ0,Savannah Sparrow,101,22.5,23.88,39,0
2024-06-27T20:30:00Z,ARUQ0,Common Redpoll,1,22.5,23.88,39,0
2024-06-27T21:00:00Z,ARUQ0,Savannah Sparrow,48,23,25.62,39,0
2024-06-27T21:00:00Z,ARUQ0,Common Redpoll,2,23,25.62,39,0
2024-06-27T21:30:00Z,ARUQ0,White-winged Crossbill,1,22.5,25.19,39,0
2024-06-27T21:30:00Z,ARUQ0,Common Redpoll,5,22.5,25.19,39,0
2024-06-27T21:30:00Z,ARUQ0,Savannah Sparrow,53,22.5,25.19,39,0
2024-06-27T21:30:00Z,ARUQ0,Sandhill Crane,1,22.5,25.19,39,0
2024-06-27T22:00:00Z,ARUQ0,Savannah Sparrow,64,22,25,39,0
2024-06-27T22:00:00Z,ARUQ0,Cackling Goose,15,22,25,39,0
2024-06-27T22:30:00Z,ARUQ0,Cackling Goose,10,21.5,25.38,39,0
2024-06-27T22:30:00Z,ARUQ0,White-winged Crossbill,3,21.5,25.38,39,0
2024-06-27T22:30:00Z,ARUQ0,Common Redpoll,2,21.5,25.38,39,0
2024-06-27T22:30:00Z,ARUQ0,Hoary Redpoll,1,21.5,25.38,39,0
2024-06-27T23:00:00Z,ARUQ0,Common Redpoll,13,21,26.12,39,0
2024-06-27T23:00:00Z,ARUQ0,Hoary Redpoll,2,21,26.12,39,0
2024-06-27T23:30:00Z,ARUQ0,Savannah Sparrow,28,17.5,24.88,39,0
2024-06-27T23:30:00Z,ARUQ0,Townsend's Solitaire,1,17.5,24.88,39,0
2024-06-28T01:00:00Z,ARUQ0,Green-winged Teal,2,20,21.62,39,0
2024-06-28T01:30:00Z,ARUQ0,Canada Goose,2,19,21.94,39,0
2024-06-28T02:30:00Z,ARUQ0,Savannah Sparrow,16,14,20.88,39,0
2024-06-28T03:00:00Z,ARUQ0,Savannah Sparrow,28,10,19.75,39,0
2024-06-28T03:30:00Z,ARUQ0,Common Redpoll,2,8.5,18.19,39,0
2024-06-28T03:30:00Z,ARUQ0,Savannah Sparrow,1,8.5,18.19,39,0
2024-06-28T04:00:00Z,ARUQ0,Savannah Sparrow,13,7,17.939999999999998,39,0
2024-06-28T04:00:00Z,ARUQ0,Common Redpoll,1,7,17.939999999999998,39,0
2024-06-28T04:30:00Z,ARUQ0,Savannah Sparrow,80,7.5,16.75,39,0
2024-06-28T04:30:00Z,ARUQ0,Common Redpoll,3,7.5,16.75,39,0
2024-06-28T05:00:00Z,ARUQ0,Savannah Sparrow,12,8,15.5,39,0
2024-06-28T05:00:00Z,ARUQ0,Nelson's Sparrow,1,8,15.5,39,0
2024-06-28T05:30:00Z,ARUQ0,Savannah Sparrow,8,8,14.12,39,0
2024-06-28T06:00:00Z,ARUQ0,Lapland Longspur,1,8,13.88,39,0
2024-06-28T06:00:00Z,ARUQ0,White-crowned Sparrow,3,8,13.88,39,0
2024-06-28T06:30:00Z,ARUQ0,Savannah Sparrow,41,9.5,13,39,0
2024-06-28T06:30:00Z,ARUQ0,Lapland Longspur,1,9.5,13,39,0
2024-06-28T06:30:00Z,ARUQ0,Common Nighthawk,1,9.5,13,39,0
2024-06-28T07:00:00Z,ARUQ0,Horned Lark,8,11,10.75,39,0
2024-06-28T07:00:00Z,ARUQ0,Savannah Sparrow,26,11,10.75,39,0
2024-06-28T07:30:00Z,ARUQ0,Savannah Sparrow,16,8.5,8.75,39,0
2024-06-28T07:30:00Z,ARUQ0,Common Redpoll,7,8.5,8.75,39,0
2024-06-28T07:30:00Z,ARUQ0,White-winged Crossbill,1,8.5,8.75,39,0
2024-06-28T07:30:00Z,ARUQ0,Northern Harrier,1,8.5,8.75,39,0
2024-06-28T08:00:00Z,ARUQ0,Savannah Sparrow,15,6,6.619999999999999,39,0
2024-06-28T08:30:00Z,ARUQ0,Common Redpoll,4,5,6.75,39,0
2024-06-28T08:30:00Z,ARUQ0,Hoary Redpoll,3,5,6.75,39,0
2024-06-28T08:30:00Z,ARUQ0,Bohemian Waxwing,1,5,6.75,39,0
2024-06-28T08:30:00Z,ARUQ0,Savannah Sparrow,11,5,6.75,39,0
2024-06-28T09:00:00Z,ARUQ0,Common Redpoll,9,4,7.1899999999999995,39,0
2024-06-28T09:30:00Z,ARUQ0,Savannah Sparrow,30,8,7.94,39,0
2024-06-28T09:30:00Z,ARUQ0,Hoary Redpoll,1,8,7.94,39,0
2024-06-28T09:30:00Z,ARUQ0,Townsend's Solitaire,1,8,7.94,39,0
2024-06-28T10:00:00Z,ARUQ0,Common Redpoll,6,12,8.25,39,0
2024-06-28T10:00:00Z,ARUQ0,Red-throated Loon,1,12,8.25,39,0
2024-06-28T10:00:00Z,ARUQ0,Hoary Redpoll,1,12,8.25,39,0
2024-06-28T10:30:00Z,ARUQ0,Savannah Sparrow,59,15,8.25,39,0
2024-06-28T10:30:00Z,ARUQ0,Common Redpoll,2,15,8.25,39,0
2024-06-28T11:00:00Z,ARUQ0,Savannah Sparrow,19,18,9.88,39,0
2024-06-28T11:00:00Z,ARUQ0,Dark-eyed Junco,1,18,9.88,39,0
2024-06-28T11:30:00Z,ARUQ0,Common Redpoll,2,20,11.62,39,0
2024-06-28T11:30:00Z,ARUQ0,Lapland Longspur,2,20,11.62,39,0
2024-06-28T12:00:00Z,ARUQ0,Savannah Sparrow,38,22,14,39,0
2024-06-28T12:00:00Z,ARUQ0,American Pipit,1,22,14,39,0
2024-06-28T12:00:00Z,ARUQ0,Common Redpoll,2,22,14,39,0
2024-06-28T12:30:00Z,ARUQ0,Lapland Longspur,1,20,13.38,39,0
2024-06-28T12:30:00Z,ARUQ0,Smith's Longspur,1,20,13.38,39,0
2024-06-28T12:30:00Z,ARUQ0,Common Redpoll,1,20,13.38,39,0
2024-06-28T13:00:00Z,ARUQ0,Savannah Sparrow,18,18,13.25,39,0
2024-06-28T13:00:00Z,ARUQ0,White-winged Crossbill,1,18,13.25,39,0
2024-06-28T13:30:00Z,ARUQ0,Savannah Sparrow,34,16,13.38,39,0
2024-06-28T13:30:00Z,ARUQ0,Common Redpoll,1,16,13.38,39,0
2024-06-28T13:30:00Z,ARUQ0,Hoary Redpoll,1,16,13.38,39,0
2024-06-28T14:00:00Z,ARUQ0,Savannah Sparrow,46,14,14.88,39,0
2024-06-28T14:00:00Z,ARUQ0,Common Redpoll,1,14,14.88,39,0
2024-06-28T14:30:00Z,ARUQ0,Red-throated Loon,1,16,15.62,39,0
2024-06-28T14:30:00Z,ARUQ0,Common Redpoll,2,16,15.62,39,0
2024-06-28T14:30:00Z,ARUQ0,Savannah Sparrow,5,16,15.62,39,0
2024-06-28T15:00:00Z,ARUQ0,Red-throated Loon,1,18,16.88,39,0
2024-06-28T15:00:00Z,ARUQ0,Common Redpoll,5,18,16.88,39,0
2024-06-28T15:00:00Z,ARUQ0,White-winged Crossbill,1,18,16.88,39,0
2024-06-28T15:30:00Z,ARUQ0,Savannah Sparrow,59,17.5,17.06,39,0
2024-06-28T15:30:00Z,ARUQ0,Bohemian Waxwing,1,17.5,17.06,39,0
2024-06-28T16:00:00Z,ARUQ0,Savannah Sparrow,16,17,18.62,39,0
2024-06-28T16:00:00Z,ARUQ0,Evening Grosbeak,1,17,18.62,39,0
2024-06-28T16:00:00Z,ARUQ0,Common Redpoll,1,17,18.62,39,0
2024-06-28T16:30:00Z,ARUQ0,Savannah Sparrow,7,16,19.25,39,0
2024-06-28T17:00:00Z,ARUQ0,Common Redpoll,2,15,21.25,39,0
2024-06-28T17:00:00Z,ARUQ0,Green-winged Teal,2,15,21.25,39,0
2024-06-28T17:00:00Z,ARUQ0,Savannah Sparrow,7,15,21.25,39,0
2024-06-28T17:30:00Z,ARUQ0,Savannah Sparrow,9,14,21,39,0
2024-06-28T18:00:00Z,ARUQ0,Savannah Sparrow,4,13,20.94,39,0
2024-06-28T18:30:00Z,ARUQ0,Savannah Sparrow,35,9.5,21.75,39,0
2024-06-28T18:30:00Z,ARUQ0,Common Redpoll,1,9.5,21.75,39,0
2024-06-28T19:00:00Z,ARUQ0,Savannah Sparrow,47,6,23.62,39,0
2024-06-28T19:30:00Z,ARUQ0,Savannah Sparrow,13,8.5,24.38,39,0
2024-06-28T20:00:00Z,ARUQ0,Common Redpoll,1,11,25.56,39,0
2024-06-28T20:00:00Z,ARUQ0,Savannah Sparrow,9,11,25.56,39,0
2024-06-28T20:00:00Z,ARUQ0,White-winged Crossbill,1,11,25.56,39,0
2024-06-28T20:30:00Z,ARUQ0,Savannah Sparrow,20,8,26.12,39,0
2024-06-28T20:30:00Z,ARUQ0,Lapland Longspur,1,8,26.12,39,0
2024-06-28T20:30:00Z,ARUQ0,American Pipit,6,8,26.12,39,0
2024-06-28T21:00:00Z,ARUQ0,Savannah Sparrow,28,5,27.19,39,0
2024-06-28T21:00:00Z,ARUQ0,Hoary Redpoll,2,5,27.19,39,0
2024-06-28T21:00:00Z,ARUQ0,White-winged Crossbill,2,5,27.19,39,0
2024-06-28T21:30:00Z,ARUQ0,Savannah Sparrow,12,6.5,29,39,0
2024-06-28T22:00:00Z,ARUQ0,Lapland Longspur,1,8,30.12,39,0
2024-06-28T22:30:00Z,ARUQ0,Common Redpoll,1,7,30,39,0
2024-06-28T22:30:00Z,ARUQ0,Lapland Longspur,1,7,30,39,0
2024-06-29T04:30:00Z,ARUQ0,Savannah Sparrow,6,20,21,39,0
2024-06-29T05:00:00Z,ARUQ0,Savannah Sparrow,9,22,20,39,0
2024-06-29T05:30:00Z,ARUQ0,Savannah Sparrow,1,23,19.81,39,0
2024-06-29T06:00:00Z,ARUQ0,Savannah Sparrow,3,24,18.62,39,0
2024-06-29T06:30:00Z,ARUQ0,Savannah Sparrow,5,26.5,17.38,39,0
2024-06-29T07:00:00Z,ARUQ0,Savannah Sparrow,2,29,15.88,39,0
2024-06-29T07:30:00Z,ARUQ0,Lapland Longspur,7,31.5,13.88,39,0
2024-06-29T08:00:00Z,ARUQ0,Savannah Sparrow,7,34,11.88,39,0
2024-06-29T08:30:00Z,ARUQ0,Savannah Sparrow,17,31,12.38,39,0
2024-06-29T09:00:00Z,ARUQ0,Savannah Sparrow,8,28,11.12,39,0
2024-06-29T09:30:00Z,ARUQ0,Savannah Sparrow,6,27,10.19,39,0
2024-06-29T10:00:00Z,ARUQ0,Savannah Sparrow,6,26,9.75,39,0
2024-06-29T10:30:00Z,ARUQ0,Savannah Sparrow,7,27,8.75,39,0
2024-06-29T10:30:00Z,ARUQ0,Long-billed Dowitcher,1,27,8.75,39,0
2024-06-29T11:00:00Z,ARUQ0,Common Redpoll,1,28,9.62,39,0
2024-06-29T11:30:00Z,ARUQ0,Savannah Sparrow,6,28,10.62,39,0
2024-06-29T12:00:00Z,ARUQ0,Mallard,1,28,10.81,39,0
2024-06-29T12:30:00Z,ARUQ0,Savannah Sparrow,7,30.5,10.75,39,0
2024-06-29T12:30:00Z,ARUQ0,Lapland Longspur,1,30.5,10.75,39,0
2024-06-29T13:00:00Z,ARUQ0,Savannah Sparrow,2,33,11.62,39,0
2024-06-29T15:00:00Z,ARUQ0,Savannah Sparrow,3,36,15.19,39,0
2024-06-29T15:30:00Z,ARUQ0,Savannah Sparrow,3,38,16.439999999999998,39,0
2024-06-29T15:30:00Z,ARUQ0,American Pipit,1,38,16.439999999999998,39,0
2024-06-29T16:00:00Z,ARUQ0,Savannah Sparrow,3,40,14.12,39,0
2024-06-29T16:30:00Z,ARUQ0,Savannah Sparrow,10,37.5,14.38,39,0
2024-06-29T16:30:00Z,ARUQ0,Bohemian Waxwing,1,37.5,14.38,39,0
2024-06-29T17:00:00Z,ARUQ0,Lapland Longspur,4,35,15.12,39,0
2024-06-29T18:00:00Z,ARUQ0,Savannah Sparrow,2,42,15,39,0
2024-06-29T18:30:00Z,ARUQ0,Savannah Sparrow,3,40,14.62,39,0
2024-06-29T18:30:00Z,ARUQ0,Dunlin,2,40,14.62,39,0
2024-06-29T18:30:00Z,ARUQ0,Lapland Longspur,9,40,14.62,39,0
2024-06-29T18:30:00Z,ARUQ0,Mallard,1,40,14.62,39,0
2024-06-29T19:00:00Z,ARUQ0,Savannah Sparrow,1,38,13.88,39,0
2024-06-29T20:30:00Z,ARUQ0,Savannah Sparrow,5,41.5,16.19,39,0
2024-06-29T20:30:00Z,ARUQ0,Lapland Longspur,10,41.5,16.19,39,0
2024-06-29T20:30:00Z,ARUQ0,Dunlin,1,41.5,16.19,39,0
2024-06-29T21:00:00Z,ARUQ0,Savannah Sparrow,1,44,14.25,39,0
2024-06-29T21:30:00Z,ARUQ0,Savannah Sparrow,15,45.5,15.88,39,0
2024-06-29T21:30:00Z,ARUQ0,Lapland Longspur,1,45.5,15.88,39,0
2024-06-29T21:30:00Z,ARUQ0,Horned Lark,1,45.5,15.88,39,0
2024-06-29T22:30:00Z,ARUQ0,Lapland Longspur,4,46,11.62,39,0
2024-06-29T22:30:00Z,ARUQ0,Common Redpoll,1,46,11.62,39,0
2024-06-29T22:30:00Z,ARUQ0,Dunlin,1,46,11.62,39,0
2024-06-29T22:30:00Z,ARUQ0,Semipalmated Plover,5,46,11.62,39,0
2024-06-29T23:00:00Z,ARUQ0,Least Sandpiper,1,45,10.94,39,0
2024-06-29T23:00:00Z,ARUQ0,Lapland Longspur,6,45,10.94,39,0
2024-06-29T23:30:00Z,ARUQ0,Lapland Longspur,2,42,8.75,39,0
2024-06-30T00:00:00Z,ARUQ0,Lapland Longspur,3,39,9.25,39,0
2024-06-30T00:00:00Z,ARUQ0,Snow Bunting,1,39,9.25,39,0
2024-06-30T00:30:00Z,ARUQ0,Lapland Longspur,5,37.5,11,39,0
2024-06-30T01:30:00Z,ARUQ0,Mallard,1,35.5,9.12,39,0
2024-06-30T01:30:00Z,ARUQ0,Red-throated Loon,1,35.5,9.12,39,0
2024-06-30T03:30:00Z,ARUQ0,Cackling Goose,1,32.5,7,39,0
2024-06-30T03:30:00Z,ARUQ0,Brant,1,32.5,7,39,0
2024-06-30T03:30:00Z,ARUQ0,Red-throated Loon,2,32.5,7,39,0
2024-06-30T04:00:00Z,ARUQ0,Common Redpoll,5,29,6.38,39,0
2024-06-30T04:30:00Z,ARUQ0,Savannah Sparrow,15,29,7.119999999999999,39,0
2024-06-30T05:00:00Z,ARUQ0,Savannah Sparrow,44,29,7.38,39,0
2024-06-30T05:30:00Z,ARUQ0,Lapland Longspur,7,21.5,6.5,39,0
2024-06-30T05:30:00Z,ARUQ0,Savannah Sparrow,56,21.5,6.5,39,0
2024-06-30T06:00:00Z,ARUQ0,Savannah Sparrow,15,14,6.5,39,0
2024-06-30T06:00:00Z,ARUQ0,Semipalmated Plover,1,14,6.5,39,0
2024-06-30T06:00:00Z,ARUQ0,Lapland Longspur,1,14,6.5,39,0
2024-06-30T06:00:00Z,ARUQ0,Snow Bunting,1,14,6.5,39,0
2024-06-30T06:30:00Z,ARUQ0,Lapland Longspur,3,18,5.6899999999999995,39,0
2024-06-30T06:30:00Z,ARUQ0,American Pipit,3,18,5.6899999999999995,39,0
2024-06-30T06:30:00Z,ARUQ0,Savannah Sparrow,3,18,5.6899999999999995,39,0
2024-06-30T07:00:00Z,ARUQ0,Dunlin,1,22,5.6899999999999995,39,0
2024-06-30T07:00:00Z,ARUQ0,Savannah Sparrow,1,22,5.6899999999999995,39,0
2024-06-30T07:00:00Z,ARUQ0,Lapland Longspur,21,22,5.6899999999999995,39,0
2024-06-30T07:00:00Z,ARUQ0,Yellow-bellied Flycatcher,1,22,5.6899999999999995,39,0
2024-06-30T07:00:00Z,ARUQ0,Common Redpoll,1,22,5.6899999999999995,39,0
2024-06-30T07:30:00Z,ARUQ0,Savannah Sparrow,23,21,5.619999999999999,39,0
2024-06-30T07:30:00Z,ARUQ0,American Pipit,1,21,5.619999999999999,39,0
2024-06-30T08:00:00Z,ARUQ0,American Pipit,2,20,5.5,39,0
2024-06-30T08:00:00Z,ARUQ0,Savannah Sparrow,13,20,5.5,39,0
2024-06-30T08:00:00Z,ARUQ0,Lapland Longspur,1,20,5.5,39,0
2024-06-30T08:30:00Z,ARUQ0,Savannah Sparrow,43,24,4.88,39,0
2024-06-30T08:30:00Z,ARUQ0,American Pipit,3,24,4.88,39,0
2024-06-30T09:00:00Z,ARUQ0,Savannah Sparrow,51,28,4.31,39,0
2024-06-30T09:00:00Z,ARUQ0,Common Redpoll,1,28,4.31,39,0
2024-06-30T09:30:00Z,ARUQ0,Savannah Sparrow,17,28,4.88,39,0
2024-06-30T09:30:00Z,ARUQ0,Bank Swallow,1,28,4.88,39,0
2024-06-30T10:00:00Z,ARUQ0,Evening Grosbeak,1,28,3.88,39,0
2024-06-30T10:00:00Z,ARUQ0,Savannah Sparrow,36,28,3.88,39,0
2024-06-30T10:00:00Z,ARUQ0,Horned Lark,1,28,3.88,39,0
2024-06-30T10:00:00Z,ARUQ0,Common Redpoll,1,28,3.88,39,0
2024-06-30T10:30:00Z,ARUQ0,Common Redpoll,2,17.5,3.38,39,0
2024-06-30T10:30:00Z,ARUQ0,Savannah Sparrow,1,17.5,3.38,39,0
2024-06-30T10:30:00Z,ARUQ0,Red-throated Loon,2,17.5,3.38,39,0
2024-06-30T11:00:00Z,ARUQ0,Yellow-bellied Flycatcher,1,7,3.19,39,0
2024-06-30T11:00:00Z,ARUQ0,Savannah Sparrow,1,7,3.19,39,0
2024-06-30T11:30:00Z,ARUQ0,Dunlin,1,5.5,3.44,39,0
2024-06-30T11:30:00Z,ARUQ0,Lapland Longspur,5,5.5,3.44,39,0
2024-06-30T11:30:00Z,ARUQ0,Common Redpoll,2,5.5,3.44,39,0
2024-06-30T11:30:00Z,ARUQ0,Semipalmated Plover,1,5.5,3.44,39,0
2024-06-30T12:00:00Z,ARUQ0,Savannah Sparrow,1,4,3.94,39,0
2024-06-30T12:30:00Z,ARUQ0,American Pipit,1,7,4.75,39,0
2024-06-30T12:30:00Z,ARUQ0,Savannah Sparrow,6,7,4.75,39,0
2024-06-30T13:00:00Z,ARUQ0,Savannah Sparrow,7,10,5.25,39,0
2024-06-30T13:00:00Z,ARUQ0,Hoary Redpoll,1,10,5.25,39,0
2024-06-30T13:00:00Z,ARUQ0,Common Redpoll,1,10,5.25,39,0
2024-06-30T13:00:00Z,ARUQ0,American Pipit,1,10,5.25,39,0
2024-06-30T13:30:00Z,ARUQ0,American Pipit,2,11.5,6.25,39,0
2024-06-30T13:30:00Z,ARUQ0,Savannah Sparrow,2,11.5,6.25,39,0
2024-06-30T14:00:00Z,ARUQ0,Common Redpoll,2,13,7.38,39,0
2024-06-30T14:30:00Z,ARUQ0,Lapland Longspur,2,6.5,8.88,39,0
2024-06-30T14:30:00Z,ARUQ0,Savannah Sparrow,18,6.5,8.88,39,0
2024-06-30T14:30:00Z,ARUQ0,Great Horned Owl,1,6.5,8.88,39,0
2024-06-30T14:30:00Z,ARUQ0,Cackling Goose,1,6.5,8.88,39,0
2024-06-30T14:30:00Z,ARUQ0,Brant,2,6.5,8.88,39,0
2024-06-30T15:00:00Z,ARUQ0,Red-throated Loon,4,0,9.38,39,0
2024-06-30T15:00:00Z,ARUQ0,Lapland Longspur,1,0,9.38,39,0
2024-06-30T15:30:00Z,ARUQ0,Savannah Sparrow,14,3.5,8.38,39,0
2024-06-30T16:00:00Z,ARUQ0,Lapland Longspur,1,7,10.75,39,0
2024-06-30T16:00:00Z,ARUQ0,Savannah Sparrow,14,7,10.75,39,0
2024-06-30T16:00:00Z,ARUQ0,American Pipit,1,7,10.75,39,0
2024-06-30T16:30:00Z,ARUQ0,Savannah Sparrow,2,8.5,12.31,39,0
2024-06-30T17:00:00Z,ARUQ0,Great Horned Owl,2,10,12.62,39,0
2024-06-30T17:00:00Z,ARUQ0,Savannah Sparrow,17,10,12.62,39,0
2024-06-30T17:30:00Z,ARUQ0,American Pipit,1,7,10.75,39,0
2024-06-30T17:30:00Z,ARUQ0,Lapland Longspur,1,7,10.75,39,0
2024-06-30T18:00:00Z,ARUQ0,Savannah Sparrow,6,4,13.38,39,0
2024-06-30T18:00:00Z,ARUQ0,American Pipit,1,4,13.38,39,0
2024-06-30T18:00:00Z,ARUQ0,LeConte's Sparrow,1,4,13.38,39,0
2024-06-30T18:30:00Z,ARUQ0,Savannah Sparrow,6,4,11.5,39,0
2024-06-30T18:30:00Z,ARUQ0,Willow Ptarmigan,1,4,11.5,39,0
2024-06-30T19:00:00Z,ARUQ0,Savannah Sparrow,8,4,13,39,0
2024-06-30T19:00:00Z,ARUQ0,Common Redpoll,4,4,13,39,0
2024-06-30T19:30:00Z,ARUQ0,Savannah Sparrow,24,4.5,16.06,39,0
2024-06-30T19:30:00Z,ARUQ0,Lapland Longspur,1,4.5,16.06,39,0
2024-06-30T19:30:00Z,ARUQ0,Common Redpoll,1,4.5,16.06,39,0
2024-06-30T19:30:00Z,ARUQ0,Great Horned Owl,1,4.5,16.06,39,0
2024-06-30T19:30:00Z,ARUQ0,White-winged Crossbill,1,4.5,16.06,39,0
2024-06-30T20:00:00Z,ARUQ0,American Pipit,1,5,17.75,39,0
2024-06-30T20:30:00Z,ARUQ0,Savannah Sparrow,8,5.5,14.12,39,0
2024-06-30T21:00:00Z,ARUQ0,Yellow-rumped Warbler,1,6,14.12,39,0
2024-06-30T21:00:00Z,ARUQ0,American Pipit,1,6,14.12,39,0
2024-06-30T22:00:00Z,ARUQ0,Savannah Sparrow,6,5,14.25,39,0
2024-06-30T22:00:00Z,ARUQ0,Lapland Longspur,1,5,14.25,39,0
2024-06-30T22:30:00Z,ARUQ0,Savannah Sparrow,38,5,14.5,39,0
2024-06-30T23:00:00Z,ARUQ0,Savannah Sparrow,13,5,14.38,39,0
2024-07-01T02:00:00Z,ARUQ0,Semipalmated Plover,1,3,14.19,39,0
2024-07-01T03:30:00Z,ARUQ0,Savannah Sparrow,3,0,13.38,39,0
2024-07-01T03:30:00Z,ARUQ0,White-winged Crossbill,1,0,13.38,39,0
2024-07-01T04:00:00Z,ARUQ0,Savannah Sparrow,4,0,12,39,0
2024-07-01T04:30:00Z,ARUQ0,Savannah Sparrow,2,2,11.12,39,0
2024-07-01T04:30:00Z,ARUQ0,Alder Flycatcher,1,2,11.12,39,0
2024-07-01T04:30:00Z,ARUQ0,Common Redpoll,4,2,11.12,39,0
2024-07-01T04:30:00Z,ARUQ0,Red-throated Loon,5,2,11.12,39,0
2024-07-01T05:30:00Z,ARUQ0,Savannah Sparrow,5,3.5,9.81,39,0
2024-07-01T05:30:00Z,ARUQ0,American Pipit,1,3.5,9.81,39,0
2024-07-01T06:30:00Z,ARUQ0,Common Redpoll,1,4,7.69,39,0
2024-07-01T06:30:00Z,ARUQ0,Savannah Sparrow,4,4,7.69,39,0
2024-07-01T07:30:00Z,ARUQ0,Savannah Sparrow,5,5.5,3,39,0
2024-07-01T08:00:00Z,ARUQ0,Savannah Sparrow,18,6,2.25,39,0
2024-07-01T08:30:00Z,ARUQ0,Savannah Sparrow,5,6.5,2.12,39,0
2024-07-01T08:30:00Z,ARUQ0,Dunlin,1,6.5,2.12,39,0
2024-07-01T09:00:00Z,ARUQ0,Lapland Longspur,1,7,1.62,39,0
2024-07-01T09:30:00Z,ARUQ0,Semipalmated Plover,2,5.5,0.88,39,0
2024-07-01T09:30:00Z,ARUQ0,Least Sandpiper,7,5.5,0.88,39,0
2024-07-01T09:30:00Z,ARUQ0,Dunlin,2,5.5,0.88,39,0
2024-07-01T10:00:00Z,ARUQ0,Savannah Sparrow,1,4,2.25,39,0
2024-07-01T10:00:00Z,ARUQ0,Lapland Longspur,26,4,2.25,39,0
2024-07-01T10:30:00Z,ARUQ0,Savannah Sparrow,4,2,2,39,0
2024-07-01T10:30:00Z,ARUQ0,Least Sandpiper,1,2,2,39,0
2024-07-01T11:00:00Z,ARUQ0,Savannah Sparrow,16,0,4.119999999999999,39,0
2024-07-01T11:00:00Z,ARUQ0,Red-throated Loon,9,0,4.119999999999999,39,0
2024-07-01T11:00:00Z,ARUQ0,Stilt Sandpiper,1,0,4.119999999999999,39,0
2024-07-01T11:30:00Z,ARUQ0,Savannah Sparrow,1,3.5,5,39,0
2024-07-01T11:30:00Z,ARUQ0,Lapland Longspur,2,3.5,5,39,0
2024-07-01T11:30:00Z,ARUQ0,Common Redpoll,2,3.5,5,39,0
2024-07-01T12:00:00Z,ARUQ0,Lapland Longspur,1,7,4.38,39,0
2024-07-01T12:30:00Z,ARUQ0,Savannah Sparrow,2,18.5,4.5,39,0
2024-07-01T13:00:00Z,ARUQ0,Lapland Longspur,3,30,5.1899999999999995,39,0
2024-07-01T13:00:00Z,ARUQ0,Savannah Sparrow,2,30,5.1899999999999995,39,0
2024-07-01T13:00:00Z,ARUQ0,Least Sandpiper,1,30,5.1899999999999995,39,0
2024-07-01T13:30:00Z,ARUQ0,American Pipit,2,32.5,4.119999999999999,39,0
2024-07-01T13:30:00Z,ARUQ0,Lapland Longspur,1,32.5,4.119999999999999,39,0
2024-07-01T14:00:00Z,ARUQ0,Least Sandpiper,4,35,3.62,39,0
2024-07-01T14:30:00Z,ARUQ0,Lapland Longspur,4,32,4.6899999999999995,39,0
2024-07-01T14:30:00Z,ARUQ0,Semipalmated Plover,1,32,4.6899999999999995,39,0
2024-07-01T14:30:00Z,ARUQ0,American Pipit,1,32,4.6899999999999995,39,0
2024-07-01T15:00:00Z,ARUQ0,Greater White-fronted Goose,8,29,4.6899999999999995,39,0
2024-07-01T15:30:00Z,ARUQ0,Common Redpoll,2,29.5,6.06,39,0
2024-07-01T15:30:00Z,ARUQ0,Lapland Longspur,1,29.5,6.06,39,0
2024-07-01T16:00:00Z,ARUQ0,Common Redpoll,1,30,6.75,39,0
2024-07-01T16:00:00Z,ARUQ0,Red-throated Loon,3,30,6.75,39,0
2024-07-01T16:30:00Z,ARUQ0,Merlin,1,27,8.06,39,0
2024-07-01T16:30:00Z,ARUQ0,Savannah Sparrow,1,27,8.06,39,0
2024-07-01T17:00:00Z,ARUQ0,Least Sandpiper,1,24,5.94,39,0
2024-07-01T18:00:00Z,ARUQ0,Savannah Sparrow,52,19,7.75,39,0
2024-07-01T18:00:00Z,ARUQ0,American Pipit,1,19,7.75,39,0
2024-07-01T18:00:00Z,ARUQ0,Common Redpoll,1,19,7.75,39,0
2024-07-01T19:00:00Z,ARUQ0,Least Sandpiper,1,19,11.31,39,0
2024-07-01T19:30:00Z,ARUQ0,Lapland Longspur,2,14.5,12,39,0
